<font size="7">加班</font>	<b><font size="5">jiābān</font></b><br>to work overtime	textbook,lesson_1
<font size="7">亮</font>	<b><font size="5">liàng</font></b><br>bright<br>clear<br>resonant<br>to shine<br>to show<br>to reveal	textbook,lesson_1
<font size="7">感动</font>	<b><font size="5">gǎndòng</font></b><br>to move (sb)<br>to touch (sb emotionally)<br>moving	textbook,lesson_1
<font size="7">简单</font>	<b><font size="5">jiǎndān</font></b><br>simple<br>not complicated	,lesson_1
<font size="7">情人</font>	<b><font size="5">qíngrén</font></b><br>lover<br>sweetheart	,lesson_1
<font size="7">亲情</font>	<b><font size="5">qīnqíng</font></b><br>affection<br>family love<br>love, esp. within a married couple or between parents and children	,lesson_1
<font size="7">最后</font>	<b><font size="5">zùihòu</font></b><br>final<br>last<br>finally<br>ultimate	,lesson_1
<font size="7">浅</font>	<b><font size="5">qiǎn</font></b><br>shallow<br>light (color)	,lesson_1
<font size="7">计划</font>	<b><font size="5">jìhuá</font></b><br>plan<br>project<br>program<br>to plan<br>to map out<br>CL:個|个[ge4],項|项[xiang4]	,lesson_1
<font size="7">离开</font>	<b><font size="5">líkāi</font></b><br>to depart<br>to leave	,lesson_1
<font size="7">记者</font>	<b><font size="5">jìzhě</font></b><br>reporter<br>journalist<br>CL:個|个[ge4]	,lesson_1
<font size="7">预报</font>	<b><font size="5">yùbào</font></b><br>forecast	,lesson_1
<font size="7">夫妻</font>	<b><font size="5">fūqī</font></b><br>husband and wife<br>married couple	,lesson_1
<font size="7">合适</font>	<b><font size="5">héshì</font></b><br>suitable<br>fitting<br>appropriate	,lesson_1
<font size="7">适合</font>	<b><font size="5">shìhé</font></b><br>to fit<br>to suit	,lesson_1
<font size="7">经常</font>	<b><font size="5">jīngcháng</font></b><br>frequently<br>constantly<br>regularly<br>often<br>day-to-day<br>everyday<br>daily	,lesson_1
<font size="7">突然</font>	<b><font size="5">tūrán</font></b><br>sudden<br>abrupt<br>unexpected	,lesson_1
<font size="7">踢</font>	<b><font size="5">tī</font></b><br>to kick<br>to play (e.g. soccer)	,lesson_1
<font size="7">新闻</font>	<b><font size="5">xīnwén</font></b><br>news<br>CL:條|条[tiao2],個|个[ge4]	,lesson_1
<font size="7">班</font>	<b><font size="5">bān</font></b><br>team<br>class<br>squad<br>work shift<br>ranking<br>CL:個|个[ge4]<br>classifier for groups	,lesson_1
<font size="7">学校</font>	<b><font size="5">xuéxiào</font></b><br>school<br>CL:所[suo3]	,lesson_1
<font size="7">兴趣</font>	<b><font size="5">xīngqù</font></b><br>interest (desire to know about sth)<br>interest (thing in which one is interested)<br>hobby<br>CL:個|个[ge4]	,lesson_1
<font size="7">从来</font>	<b><font size="5">cónglái</font></b><br>always<br>at all times<br>never (if used in negative sentence)	,lesson_1
<font size="7">共同</font>	<b><font size="5">gòngtóng</font></b><br>common<br>joint<br>jointly<br>together<br>collaborative	,lesson_1
<font size="7">幸福</font>	<b><font size="5">xìngfú</font></b><br>happiness<br>happy<br>blessed	,lesson_1
<font size="7">适应</font>	<b><font size="5">shìyìng</font></b><br>to adapt<br>to fit<br>to suit	textbook,lesson_2
<font size="7">交</font>	<b><font size="5">jiāo</font></b><br>to hand over<br>to deliver<br>to pay (money)<br>to turn over<br>to make friends<br>to intersect (lines)	textbook,lesson_2
<font size="7">平时</font>	<b><font size="5">píngshí</font></b><br>ordinarily<br>in normal times<br>in peacetime	textbook,lesson_2
<font size="7">逛</font>	<b><font size="5">guàng</font></b><br>to stroll<br>to visit	textbook,lesson_2
<font size="7">短信</font>	<b><font size="5">duǎnxìn</font></b><br>text message<br>SMS	textbook,lesson_2
<font size="7">正好</font>	<b><font size="5">zhènghǎo</font></b><br>just (in time)<br>just right<br>just enough<br>to happen to<br>to chance to<br>by chance<br>it just so happens that	textbook,lesson_2
<font size="7">聚会</font>	<b><font size="5">jùhùi</font></b><br>party<br>gathering<br>to meet<br>to get together	textbook,lesson_2
<font size="7">联系</font>	<b><font size="5">liánxì</font></b><br>connection<br>contact<br>relation<br>to get in touch with<br>to integrate<br>to link<br>to touch	textbook,lesson_2
<font size="7">差不多</font>	<b><font size="5">chàbùduō</font></b><br>almost<br>nearly<br>more or less<br>about the same<br>good enough<br>not bad	textbook,lesson_2
<font size="7">专门</font>	<b><font size="5">zhuānmén</font></b><br>specialist<br>specialized<br>customized	textbook,lesson_2
<font size="7">毕业</font>	<b><font size="5">bìyè</font></b><br>graduation<br>to graduate<br>to finish school	textbook,lesson_2
<font size="7">麻烦</font>	<b><font size="5">máfán</font></b><br>inconvenient<br>troublesome<br>annoying<br>to trouble or bother sb<br>to put sb to trouble	textbook,lesson_2
<font size="7">好像</font>	<b><font size="5">hǎoxiàng</font></b><br>as if<br>to seem like	textbook,lesson_2
<font size="7">重新</font>	<b><font size="5">zhòngxīn</font></b><br>again<br>once more<br>re-	textbook,lesson_2
<font size="7">尽管</font>	<b><font size="5">jǐnguǎn</font></b><br>despite<br>although<br>even though<br>in spite of<br>unhesitatingly<br>do not hesitate (to ask, complain etc)<br>(go ahead and do it) without hesitating	textbook,lesson_2
<font size="7">真正</font>	<b><font size="5">zhēnzhèng</font></b><br>genuine<br>real<br>true<br>genuinely	textbook,lesson_2
<font size="7">友谊</font>	<b><font size="5">yǒuyí</font></b><br>companionship<br>fellowship<br>friendship	textbook,lesson_2
<font size="7">理解</font>	<b><font size="5">lǐjiě</font></b><br>to comprehend<br>to understand<br>comprehension<br>understanding	textbook,lesson_2
<font size="7">镜子</font>	<b><font size="5">jìngzǐ</font></b><br>mirror<br>CL:面[mian4],個|个[ge4]	textbook,lesson_2
<font size="7">而</font>	<b><font size="5">ér</font></b><br>and<br>as well as<br>and so<br>but (not)<br>yet (not)<br>(indicates causal relation)<br>(indicates change of state)<br>(indicates contrast)	textbook,lesson_2
<font size="7">当</font>	<b><font size="5">dāng</font></b><br>at or in the very same...<br>suitable<br>adequate<br>fitting<br>proper<br>to replace<br>to regard as<br>to think<br>to pawn<br>(coll.) to fail (a student)	textbook,lesson_2
<font size="7">困难</font>	<b><font size="5">kùnnán</font></b><br>difficult<br>challenging<br>straitened circumstances<br>difficult situation	textbook,lesson_2
<font size="7">及时</font>	<b><font size="5">jíshí</font></b><br>in time<br>promptly<br>without delay<br>timely	textbook,lesson_2
<font size="7">陪</font>	<b><font size="5">péi</font></b><br>to accompany<br>to keep sb company<br>to assist<br>old variant of 賠|赔[pei2]	textbook,lesson_2
<font size="7">刚</font>	<b><font size="5">gāng</font></b><br>hard<br>firm<br>strong<br>just<br>barely<br>exactly	,lesson_2
<font size="7">刚才</font>	<b><font size="5">gāngcái</font></b><br>(just) a moment ago	,lesson_2
<font size="7">即使</font>	<b><font size="5">jíshǐ</font></b><br>even if<br>even though	,lesson_2
<font size="7">亮</font>	<b><font size="5">liàng</font></b><br>bright<br>clear<br>resonant<br>to shine<br>to show<br>to reveal	,lesson_2
<font size="7">羡慕</font>	<b><font size="5">xiànmù</font></b><br>to envy<br>to admire	,lesson_2
<font size="7">别人</font>	<b><font size="5">biérén</font></b><br>other people<br>others<br>other person	,lesson_2
<font size="7">越来</font>	<b><font size="5">yuèlái</font></b><br>Not Found	,lesson_2
<font size="7">减肥</font>	<b><font size="5">jiǎnféi</font></b><br>to lose weight	,lesson_2
<font size="7">熟悉</font>	<b><font size="5">shúxī</font></b><br>to be familiar with<br>to know well	,lesson_2
<font size="7">生活</font>	<b><font size="5">shēnghuó</font></b><br>life<br>activity<br>to live<br>livelihood	,lesson_2
<font size="7">浪漫</font>	<b><font size="5">làngmàn</font></b><br>romantic	,lesson_2
<font size="7">够</font>	<b><font size="5">gòu</font></b><br>enough (sufficient)<br>enough (too much)<br>(coll.) (before adj.) really<br>(coll.) to reach by stretching out	,lesson_2
<font size="7">接受</font>	<b><font size="5">jiēshòu</font></b><br>to accept<br>to receive	,lesson_2
<font size="7">痛苦</font>	<b><font size="5">tòngkǔ</font></b><br>pain<br>suffering<br>painful<br>CL:個|个[ge4]	,lesson_2
<font size="7">新鲜</font>	<b><font size="5">xīnxiān</font></b><br>fresh (experience, food etc)<br>freshness<br>novel<br>uncommon	,lesson_2
<font size="7">约会</font>	<b><font size="5">yuēhùi</font></b><br>appointment<br>engagement<br>date<br>CL:次[ci4],個|个[ge4]<br>to arrange to meet	,lesson_2
<font size="7">理解</font>	<b><font size="5">lǐjiě</font></b><br>to comprehend<br>to understand<br>comprehension<br>understanding	,lesson_2
<font size="7">结婚</font>	<b><font size="5">jiéhūn</font></b><br>to marry<br>to get married<br>CL:次[ci4]	,lesson_2
<font size="7">会议室</font>	<b><font size="5">hùiyìshì</font></b><br>meeting room<br>conference room	,lesson_2
<font size="7">邮箱</font>	<b><font size="5">yóuxiāng</font></b><br>mailbox<br>post office box	,lesson_2
<font size="7">环境</font>	<b><font size="5">huánjìng</font></b><br>environment<br>circumstances<br>surroundings<br>CL:個|个[ge4]<br>ambient	,lesson_2
<font size="7">遇到</font>	<b><font size="5">yùdào</font></b><br>to meet<br>to run into<br>to come across	,lesson_2
<font size="7">达到</font>	<b><font size="5">dádào</font></b><br>to reach<br>to achieve<br>to attain	,lesson_2
<font size="7">运气</font>	<b><font size="5">yùnqì</font></b><br>luck (good or bad)	,lesson_2
<font size="7">变老</font>	<b><font size="5">biànlǎo</font></b><br>Not Found	,lesson_2
<font size="7">自然</font>	<b><font size="5">zìrán</font></b><br>nature<br>natural<br>naturally	,lesson_3
<font size="7">原因</font>	<b><font size="5">yuányīn</font></b><br>cause<br>origin<br>root cause<br>reason<br>CL:個|个[ge4]	,lesson_3
<font size="7">吸引</font>	<b><font size="5">xīyǐn</font></b><br>to attract (interest, investment etc)<br>CL:個|个[ge4]	,lesson_3
<font size="7">脾气</font>	<b><font size="5">píqì</font></b><br>character<br>temperament<br>disposition<br>bad temper<br>CL:個|个[ge4]	,lesson_3
<font size="7">坏脾气</font>	<b><font size="5">huàipíqì</font></b><br>bad temper	,lesson_3
<font size="7">发脾气</font>	<b><font size="5">fāpíqì</font></b><br>to get angry	,lesson_3
<font size="7">容易</font>	<b><font size="5">róngyì</font></b><br>easy<br>likely<br>liable (to)	,lesson_3
<font size="7">互相</font>	<b><font size="5">hùxiāng</font></b><br>each other<br>mutually<br>mutual	,lesson_3
<font size="7">经常</font>	<b><font size="5">jīngcháng</font></b><br>frequently<br>constantly<br>regularly<br>often<br>day-to-day<br>everyday<br>daily	,lesson_3
<font size="7">不管</font>	<b><font size="5">bùguǎn</font></b><br>no matter (what, how)<br>regardless of<br>no matter	,lesson_3
<font size="7">生气</font>	<b><font size="5">shēngqì</font></b><br>to get angry<br>to take offense<br>angry<br>vitality<br>liveliness	,lesson_3
<font size="7">容易</font>	<b><font size="5">róngyì</font></b><br>easy<br>likely<br>liable (to)	,lesson_3
<font size="7">笑眯眯</font>	<b><font size="5">xiàomǐmǐ</font></b><br>beaming<br>all smiles	,lesson_3
<font size="7">影响</font>	<b><font size="5">yǐngxiǎng</font></b><br>influence<br>effect<br>to influence<br>to affect (usually adversely)<br>to disturb<br>CL:股[gu3]	,lesson_3
<font size="7">方面</font>	<b><font size="5">fāngmiàn</font></b><br>respect<br>aspect<br>field<br>side<br>CL:個|个[ge4]	,lesson_3
<font size="7">性格</font>	<b><font size="5">xìnggé</font></b><br>nature<br>disposition<br>temperament<br>character<br>CL:個|个[ge4]	,lesson_3
<font size="7">几乎</font>	<b><font size="5">jīhū</font></b><br>almost<br>nearly<br>practically	,lesson_3
<font size="7">嘴</font>	<b><font size="5">zǔi</font></b><br>mouth<br>beak<br>nozzle<br>spout (of teapot etc)<br>CL:張|张[zhang1],個|个[ge4]	,lesson_3
<font size="7">变</font>	<b><font size="5">biàn</font></b><br>to change<br>to become different<br>to transform<br>to vary<br>rebellion	,lesson_3
<font size="7">提</font>	<b><font size="5">tí</font></b><br>to carry (hanging down from the hand)<br>to lift<br>to put forward<br>to mention<br>to raise (an issue)<br>upwards character stroke<br>lifting brush stroke (in painting)<br>scoop for measuring liquid	textbook,lesson_4
<font size="7">以为</font>	<b><font size="5">yǐwèi</font></b><br>to believe<br>to think<br>to consider<br>to be under the impression	textbook,lesson_4
<font size="7">份</font>	<b><font size="5">fèn</font></b><br>classifier for gifts, newspaper, magazine, papers, reports, contracts etc<br>variant of 分[fen4]	textbook,lesson_4
<font size="7">完全</font>	<b><font size="5">wánquán</font></b><br>complete<br>whole<br>totally<br>entirely	textbook,lesson_4
<font size="7">赚</font>	<b><font size="5">zhuàn</font></b><br>to cheat<br>to swindle	textbook,lesson_4
<font size="7">调查</font>	<b><font size="5">diàochá</font></b><br>investigation<br>inquiry<br>to investigate<br>to survey<br>survey<br>(opinion) poll<br>CL:項|项[xiang4],個|个[ge4]	textbook,lesson_4
<font size="7">原来</font>	<b><font size="5">yuánlái</font></b><br>original<br>former<br>originally<br>formerly<br>at first<br>so, actually, as it turns out	textbook,lesson_4
<font size="7">计划</font>	<b><font size="5">jìhuá</font></b><br>plan<br>project<br>program<br>to plan<br>to map out<br>CL:個|个[ge4],項|项[xiang4]	textbook,lesson_4
<font size="7">提前</font>	<b><font size="5">tíqián</font></b><br>to shift to an earlier date<br>to do sth ahead of time<br>in advance	textbook,lesson_4
<font size="7">保证</font>	<b><font size="5">bǎozhèng</font></b><br>guarantee<br>to guarantee<br>to ensure<br>to safeguard<br>to pledge<br>CL:個|个[ge4]	textbook,lesson_4
<font size="7">提醒</font>	<b><font size="5">tíxǐng</font></b><br>to remind<br>to call attention to<br>to warn of	textbook,lesson_4
<font size="7">乱</font>	<b><font size="5">luàn</font></b><br>in confusion or disorder<br>in a confused state of mind<br>disorder<br>upheaval<br>riot<br>illicit sexual relations<br>to throw into disorder<br>to mix up<br>indiscriminate<br>random<br>arbitrary	textbook,lesson_4
<font size="7">生意</font>	<b><font size="5">shēngyì</font></b><br>business<br>CL:筆|笔[bi3]	textbook,lesson_4
<font size="7">谈</font>	<b><font size="5">tán</font></b><br>to speak<br>to talk<br>to converse<br>to chat<br>to discuss	textbook,lesson_4
<font size="7">并</font>	<b><font size="5">bìng</font></b><br>variant of 並|并[bing4]	textbook,lesson_4
<font size="7">积累</font>	<b><font size="5">jīlèi</font></b><br>to accumulate<br>accumulation<br>cumulative<br>cumulatively	textbook,lesson_4
<font size="7">经验</font>	<b><font size="5">jīngyàn</font></b><br>experience<br>to experience	textbook,lesson_4
<font size="7">一切</font>	<b><font size="5">yīqiē</font></b><br>everything<br>every<br>all	textbook,lesson_4
<font size="7">按照</font>	<b><font size="5">ànzhào</font></b><br>according to<br>in accordance with<br>in the light of<br>on the basis of	textbook,lesson_4
<font size="7">成功</font>	<b><font size="5">chénggōng</font></b><br>success<br>to succeed<br>CL:次[ci4],個|个[ge4]	textbook,lesson_4
<font size="7">顺利</font>	<b><font size="5">shùnlì</font></b><br>smoothly<br>without a hitch	textbook,lesson_4
<font size="7">感谢</font>	<b><font size="5">gǎnxiè</font></b><br>(express) thanks<br>gratitude<br>grateful<br>thankful<br>thanks	textbook,lesson_4
<font size="7">消息</font>	<b><font size="5">xiāoxī</font></b><br>news<br>information<br>CL:條|条[tiao2]	textbook,lesson_4
<font size="7">按时</font>	<b><font size="5">ànshí</font></b><br>on time<br>before deadline<br>on schedule	textbook,lesson_4
<font size="7">奖金</font>	<b><font size="5">jiǎngjīn</font></b><br>premium<br>award money<br>bonus	textbook,lesson_4
<font size="7">工资</font>	<b><font size="5">gōngzī</font></b><br>wages<br>pay<br>CL:個|个[ge4],份[fen4],月[yue4]	textbook,lesson_4
<font size="7">方法</font>	<b><font size="5">fāngfǎ</font></b><br>method<br>way<br>means<br>CL:個|个[ge4]	textbook,lesson_4
<font size="7">知识</font>	<b><font size="5">zhīshì</font></b><br>knowledge<br>CL:門|门[men2]<br>intellectual	textbook,lesson_4
<font size="7">不得不</font>	<b><font size="5">bùdébù</font></b><br>have no choice or option but to<br>cannot but<br>have to<br>can't help it<br>can't avoid	textbook,lesson_4
<font size="7">甚至</font>	<b><font size="5">shénzhì</font></b><br>even<br>so much so that	textbook,lesson_4
<font size="7">责任</font>	<b><font size="5">zérèn</font></b><br>responsibility<br>blame<br>duty<br>CL:個|个[ge4]	textbook,lesson_4
<font size="7">逛</font>	<b><font size="5">guàng</font></b><br>to stroll<br>to visit	,lesson_4
<font size="7">交</font>	<b><font size="5">jiāo</font></b><br>to hand over<br>to deliver<br>to pay (money)<br>to turn over<br>to make friends<br>to intersect (lines)	,lesson_4
<font size="7">正好</font>	<b><font size="5">zhènghǎo</font></b><br>just (in time)<br>just right<br>just enough<br>to happen to<br>to chance to<br>by chance<br>it just so happens that	,lesson_4
<font size="7">平时</font>	<b><font size="5">píngshí</font></b><br>ordinarily<br>in normal times<br>in peacetime	,lesson_4
<font size="7">毕业</font>	<b><font size="5">bìyè</font></b><br>graduation<br>to graduate<br>to finish school	,lesson_4
<font size="7">几乎</font>	<b><font size="5">jīhū</font></b><br>almost<br>nearly<br>practically	,lesson_4
<font size="7">差不多</font>	<b><font size="5">chàbùduō</font></b><br>almost<br>nearly<br>more or less<br>about the same<br>good enough<br>not bad	,lesson_4
<font size="7">聚会</font>	<b><font size="5">jùhùi</font></b><br>party<br>gathering<br>to meet<br>to get together	,lesson_4
<font size="7">适应</font>	<b><font size="5">shìyìng</font></b><br>to adapt<br>to fit<br>to suit	,lesson_4
<font size="7">剑</font>	<b><font size="5">jiàn</font></b><br>variant of 劍|剑[jian4]	,lesson_4
<font size="7">当然</font>	<b><font size="5">dāngrán</font></b><br>only natural<br>as it should be<br>certainly<br>of course<br>without doubt	,lesson_4
<font size="7">节日</font>	<b><font size="5">jiérì</font></b><br>holiday<br>festival<br>CL:個|个[ge4]	,lesson_4
<font size="7">习惯</font>	<b><font size="5">xíguàn</font></b><br>habit<br>custom<br>usual practice<br>to be used to<br>CL:個|个[ge4]	,lesson_4
<font size="7">讲讲</font>	<b><font size="5">jiǎngjiǎng</font></b><br>Not Found	,lesson_4
<font size="7">参加</font>	<b><font size="5">cānjiā</font></b><br>to participate<br>to take part<br>to join	,lesson_4
<font size="7">专门</font>	<b><font size="5">zhuānmén</font></b><br>specialist<br>specialized<br>customized	,lesson_4
<font size="7">毕业</font>	<b><font size="5">bìyè</font></b><br>graduation<br>to graduate<br>to finish school	,lesson_4
<font size="7">个子</font>	<b><font size="5">gèzǐ</font></b><br>height<br>stature<br>build<br>size	,lesson_4
<font size="7">几乎</font>	<b><font size="5">jīhū</font></b><br>almost<br>nearly<br>practically	,lesson_4
<font size="7">成绩</font>	<b><font size="5">chéngjī</font></b><br>achievement<br>performance records<br>grades<br>CL:項|项[xiang4],個|个[ge4]	,lesson_4
<font size="7">星期</font>	<b><font size="5">xīngqī</font></b><br>week<br>CL:個|个[ge4]<br>day of the week<br>Sunday	,lesson_4
<font size="7">顺便</font>	<b><font size="5">shùnbiàn</font></b><br>conveniently<br>in passing<br>without much extra effort	,lesson_4
<font size="7">聚</font>	<b><font size="5">jù</font></b><br>to congregate<br>to assemble<br>to mass<br>to gather together<br>to amass<br>to polymerize	,lesson_4
<font size="7">介绍</font>	<b><font size="5">jièshào</font></b><br>to introduce (sb to sb)<br>to give a presentation<br>to present (sb for a job etc)<br>introduction	,lesson_4
<font size="7">家具</font>	<b><font size="5">jiājù</font></b><br>furniture<br>CL:件[jian4],套[tao4]	textbook,5.1,lesson_5
<font size="7">沙发</font>	<b><font size="5">shāfā</font></b><br>sofa (loanword)<br>CL:條|条[tiao2],張|张[zhang1]<br>(Internet slang) the first reply or replier to a forum post	textbook,5.1,lesson_5
<font size="7">打折</font>	<b><font size="5">dǎzhé</font></b><br>to give a discount	textbook,5.1,lesson_5
<font size="7">价格</font>	<b><font size="5">jiàgé</font></b><br>price<br>CL:個|个[ge4]	textbook,5.1,lesson_5
<font size="7">质量</font>	<b><font size="5">zhíliàng</font></b><br>quality<br>(physics) mass<br>CL:個|个[ge4]	textbook,5.1,lesson_5
<font size="7">肯定</font>	<b><font size="5">kěndìng</font></b><br>to be certain<br>to be positive<br>assuredly<br>definitely<br>to give recognition<br>to affirm<br>affirmative (answer)	textbook,5.1,lesson_5
<font size="7">流行</font>	<b><font size="5">líuxíng</font></b><br>(of a contagious disease etc) to spread<br>to propagate<br>(of a style of clothing, song etc) popular<br>fashionable	textbook,5.1,lesson_5
<font size="7">顺便</font>	<b><font size="5">shùnbiàn</font></b><br>conveniently<br>in passing<br>without much extra effort	textbook,5.1,lesson_5
<font size="7">台</font>	<b><font size="5">tái</font></b><br>typhoon	textbook,5.1,lesson_5
<font size="7">光</font>	<b><font size="5">guāng</font></b><br>light<br>ray<br>CL:道[dao4]<br>bright<br>only<br>merely<br>to use up	textbook,5.1,lesson_5
<font size="7">实在</font>	<b><font size="5">shízài</font></b><br>really<br>actually<br>indeed<br>true<br>real<br>honest<br>dependable<br>(philosophy) reality	textbook,5.1,lesson_5
<font size="7">制冷</font>	<b><font size="5">zhìlěng</font></b><br>refrigeration	textbook,5.1,lesson_5
<font size="7">效果</font>	<b><font size="5">xiàoguǒ</font></b><br>result<br>effect<br>quality<br>CL:個|个[ge4]	textbook,5.1,lesson_5
<font size="7">现金</font>	<b><font size="5">xiànjīn</font></b><br>cash	textbook,5.1,lesson_5
<font size="7">邀请</font>	<b><font size="5">yāoqǐng</font></b><br>to invite<br>invitation<br>CL:個|个[ge4]	textbook,5.2,lesson_5
<font size="7">葡萄</font>	<b><font size="5">pútáo</font></b><br>grape	textbook,5.2,lesson_5
<font size="7">艺术</font>	<b><font size="5">yìzhú</font></b><br>art	textbook,5.2,lesson_5
<font size="7">广告</font>	<b><font size="5">guǎnggào</font></b><br>to advertise<br>a commercial<br>advertisement<br>CL:項|项[xiang4]	textbook,5.2,lesson_5
<font size="7">味道</font>	<b><font size="5">wèidào</font></b><br>flavor<br>smell<br>hint of	textbook,5.2,lesson_5
<font size="7">优点</font>	<b><font size="5">yōudiǎn</font></b><br>merit<br>benefit<br>strong point<br>advantage<br>CL:個|个[ge4],項|项[xiang4]	textbook,5.2,lesson_5
<font size="7">实际</font>	<b><font size="5">shíjì</font></b><br>reality<br>practice<br>practical<br>realistic<br>real<br>actual	textbook,5.2,lesson_5
<font size="7">考虑</font>	<b><font size="5">kǎolv̀</font></b><br>to think over<br>to consider<br>consideration	textbook,5.2,lesson_5
<font size="7">保准</font>	<b><font size="5">bǎozhǔn</font></b><br>to guarantee<br>reliable<br>for sure	textbook,5.2,lesson_5
<font size="7">样子</font>	<b><font size="5">yángzǐ</font></b><br>appearance<br>manner<br>pattern<br>model	textbook,5.2,lesson_5
<font size="7">年龄</font>	<b><font size="5">niánlíng</font></b><br>(a person's) age<br>CL:把[ba3],個|个[ge4]	textbook,5.2,lesson_5
<font size="7">浪费</font>	<b><font size="5">làngfèi</font></b><br>to waste<br>to squander	textbook,5.2,lesson_5
<font size="7">购物</font>	<b><font size="5">gòuwù</font></b><br>shopping	textbook,5.3,lesson_5
<font size="7">尤其</font>	<b><font size="5">yóuqí</font></b><br>especially<br>particularly	textbook,5.3,lesson_5
<font size="7">受到</font>	<b><font size="5">shòudào</font></b><br>to receive<br>to suffer<br>obtained<br>given	textbook,5.3,lesson_5
<font size="7">任何</font>	<b><font size="5">rènhé</font></b><br>any<br>whatever<br>whichever<br>whatsoever	textbook,5.3,lesson_5
<font size="7">寄</font>	<b><font size="5">jì</font></b><br>to send<br>to mail<br>to entrust<br>to depend on<br>to attach oneself to<br>to live (in a house)<br>to lodge<br>foster (son etc)	textbook,5.3,lesson_5
<font size="7">病毒</font>	<b><font size="5">bìngdú</font></b><br>virus	5.1,lesson_5
<font size="7">罐装</font>	<b><font size="5">guànzhuāng</font></b><br>canned (food, coffee etc)	5.1,lesson_5
<font size="7">省会</font>	<b><font size="5">shěnghùi</font></b><br>provincial capital	5.1,lesson_5
<font size="7">季</font>	<b><font size="5">jì</font></b><br>season<br>the last month of a season<br>fourth or youngest amongst brothers<br>classifier for seasonal crop yields	5.1,lesson_5
<font size="7">时尚</font>	<b><font size="5">shíshàng</font></b><br>fashion<br>fad<br>fashionable	5.1,lesson_5
<font size="7">部</font>	<b><font size="5">bù</font></b><br>ministry<br>department<br>section<br>part<br>division<br>troops<br>board<br>classifier for works of literature, films, machines etc	5.1,lesson_5
<font size="7">决定</font>	<b><font size="5">juédìng</font></b><br>to decide (to do something)<br>to resolve<br>decision<br>CL:個|个[ge4],項|项[xiang4]<br>certainly	5.1,lesson_5
<font size="7">另外</font>	<b><font size="5">lìngwài</font></b><br>additional<br>in addition<br>besides<br>separate<br>other<br>moreover<br>furthermore	5.1,lesson_5
<font size="7">终于</font>	<b><font size="5">zhōngyú</font></b><br>at last<br>in the end<br>finally<br>eventually	5.1,lesson_5
<font size="7">视频</font>	<b><font size="5">shìpín</font></b><br>video	5.1,lesson_5
<font size="7">主要</font>	<b><font size="5">zhǔyào</font></b><br>main<br>principal<br>major<br>primary	5.1,lesson_5
<font size="7">商场</font>	<b><font size="5">shāngcháng</font></b><br>shopping mall<br>shopping center<br>department store<br>emporium<br>CL:家[jia1]<br>the business world	5.1,lesson_5
<font size="7">排队</font>	<b><font size="5">páidùi</font></b><br>to line up	5.1,lesson_5
<font size="7">再说</font>	<b><font size="5">zàishuō</font></b><br>to say again<br>to put off a discussion until later<br>moreover<br>what's more<br>besides	5.1,lesson_5
<font size="7">旧</font>	<b><font size="5">jìu</font></b><br>old<br>opposite: new 新<br>former<br>worn (with age)	5.1,lesson_5
<font size="7">冰箱</font>	<b><font size="5">bīngxiāng</font></b><br>icebox<br>freezer cabinet<br>refrigerator<br>CL:臺|台[tai2],個|个[ge4]	5.1,lesson_5
